age	temp
17.77	1.09608561418422
17.772	1.05519734435187
17.774	1.01430907451951
17.776	0.972143046254892
17.778	1.07436372083579
17.78	1.17658439541668
17.782	1.27880506999757
17.784	1.38102574457847
17.786	1.32991540728802
17.788	1.27880506999757
17.79	1.22769473270713
17.792	1.17658439541668
17.794	1.20597283935869
17.796	1.23663904173296
17.798	1.26602748567496
17.8	1.35930385123003
17.802	1.45130245835283
17.804	1.5445788239079
17.806	1.63657743103071
17.808	1.55096761606921
17.81	1.46408004267545
17.812	1.37847022771395
17.814	1.29158265432019
17.816	1.21236163151999
17.818	1.13186285028754
17.82	1.05264182748735
17.822	0.972143046254892
17.824	1.03603096786795
17.826	1.09991888948101
17.828	1.16380681109407
17.83	1.22769473270713
17.832	1.21236163151999
17.834	1.1957507719006
17.836	1.1791399122812
17.838	1.16380681109407
17.84	1.18297318757799
17.842	1.2021395640619
17.844	1.22130594054582
17.846	1.24047231702974
17.848	1.25324990135235
17.85	1.26602748567496
17.852	1.27880506999757
17.854	1.29158265432019
17.856	1.3043602386428
17.858	1.31713782296541
17.86	1.32991540728802
17.862	1.34269299161064
17.864	1.28902713745566
17.866	1.23408352486843
17.868	1.1791399122812
17.87	1.12547405812623
17.872	1.02708665884212
17.874	0.929977017990272
17.876	0.83158961870616
17.878	0.763868421796317
17.88	0.697424983318735
17.882	0.629703786408892
17.884	0.563260347931311
17.886	0.588815516576534
17.888	0.614370685221758
17.89	0.639925853866983
17.892	0.665481022512207
17.894	0.601593100899148
17.896	0.537705179286087
17.898	0.473817257673028
17.9	0.712758084505871
17.902	0.95042115290645
17.904	1.18936197973929
17.906	1.18297318757799
17.908	1.17658439541668
17.91	1.17019560325537
17.912	1.16380681109407
17.914	1.0871413051584
17.916	1.01047579922273
17.918	0.933810293287055
17.92	0.91719943366766
17.922	0.899310815616003
17.924	0.882699955996608
17.926	0.94019908544836
17.928	0.997698214900114
17.93	1.05519734435187
17.932	1.11269647380362
17.934	1.06541941180996
17.936	1.01942010824856
17.938	0.972143046254892
17.94	1.03986424316473
17.942	1.10886319850684
17.944	1.17658439541668
17.946	1.13825164244884
17.948	1.09991888948101
17.95	1.06158613651317
17.952	1.02325338354534
17.954	1.1165297491004
17.956	1.21108387308773
17.958	1.3043602386428
17.96	1.25708317664914
17.962	1.21108387308773
17.964	1.16380681109407
17.966	1.16380681109407
17.968	1.16380681109407
17.97	1.16380681109407
17.972	1.16380681109407
17.974	1.24430559232652
17.976	1.32608213199124
17.978	1.40658091322369
17.98	1.4359693571657
17.982	1.46663555953997
17.984	1.49602400348198
17.986	1.42319177284309
17.988	1.35163730063646
17.99	1.27880506999757
17.992	1.04880855219056
17.994	0.818812034383549
17.996	0.758757388067272
17.998	0.699980500183258
18	0.639925853866983
18.002	0.729368944125266
18.004	0.818812034383549
18.006	0.891644265022436
18.008	0.963198737229063
18.01	1.03603096786795
18.012	1.02325338354534
18.014	1.01047579922273
18.016	0.997698214900114
18.018	1.0475307937583
18.02	1.09864113104875
18.022	1.14847370990693
18.024	1.19830628876512
18.026	1.24941662605557
18.028	1.29924920491375
18.03	1.3503595422042
18.032	1.40019212106239
18.034	1.45002469992057
18.036	1.50113503721102
18.038	1.55096761606921
18.04	1.3043602386428
18.042	1.05647510278413
18.044	1.13441836715206
18.046	1.21108387308773
18.048	1.28902713745566
18.05	1.40274763792691
18.052	1.5151903799659
18.054	1.62891088043714
18.056	1.69918759421151
18.058	1.76946430798587
18.06	1.67107690870176
18.062	1.57141175098539
18.064	1.47174659326901
18.066	1.3733591939849
18.068	1.34652626690742
18.07	1.31969333982993
18.072	1.29286041275245
18.074	1.30691575550732
18.076	1.31969333982993
18.078	1.33374868258481
18.08	1.34780402533968
18.082	1.22130594054582
18.084	1.09480785575196
18.086	0.968309770958107
18.088	0.959365461932278
18.09	0.95042115290645
18.092	0.94019908544836
18.094	0.931254776422533
18.096	0.933810293287055
18.098	0.937643568583838
18.1	0.94019908544836
18.102	0.944032360745145
18.104	1.05519734435187
18.106	1.16508456952633
18.108	1.27624955313305
18.11	1.29413817118471
18.112	1.31202678923637
18.114	1.32863764885576
18.116	1.34652626690742
18.118	1.2583609350814
18.12	1.17147336168763
18.122	1.08330802986161
18.124	1.0475307937583
18.126	1.01175355765499
18.128	0.977254079983936
18.13	0.941476843880623
18.132	0.910810641506355
18.134	0.878866680699823
18.136	0.848200478325555
18.138	0.855867028919123
18.14	0.862255821080428
18.142	0.869922371673996
18.144	0.877588922267562
18.146	0.87503340540304
18.148	0.873755646970779
18.15	0.871200130106257
18.152	0.869922371673996
18.154	1.0079202823582
18.156	1.14719595147467
18.158	1.28519386215888
18.16	1.17019560325537
18.162	1.05519734435187
18.164	0.94019908544836
18.166	0.938921327016099
18.168	0.937643568583838
18.17	0.936365810151577
18.172	0.986198389009763
18.174	1.03730872630021
18.176	1.0871413051584
18.178	1.09480785575196
18.18	1.10119664791327
18.182	1.10886319850684
18.184	1.1165297491004
18.186	1.14080715931337
18.188	1.16508456952633
18.19	1.18936197973929
18.192	1.10630768164231
18.194	1.02325338354534
18.196	0.94019908544836
18.198	0.941476843880623
18.2	0.941476843880623
18.202	0.942754602312882
18.204	0.936365810151577
18.206	0.931254776422533
18.208	0.924865984261226
18.21	0.918477192099921
18.212	1.06925268710674
18.214	1.2187504236813
18.216	1.36952591868812
18.218	1.4985795203465
18.22	1.62891088043714
18.222	1.75796448209552
18.224	1.62763312200488
18.226	1.4985795203465
18.228	1.36824816025586
18.23	1.45002469992057
18.232	1.53180123958529
18.234	1.61357777925001
18.236	1.52796796428851
18.238	1.44235814932701
18.24	1.35674833436551
18.242	1.27113851940401
18.244	1.22769473270713
18.246	1.18552870444251
18.248	1.14208491774563
18.25	1.26347196881044
18.252	1.38485901987525
18.254	1.50624607094007
18.256	1.29669368804923
18.258	1.0871413051584
18.26	0.877588922267562
18.262	0.882699955996608
18.264	0.887810989725652
18.266	0.894199781886959
18.268	0.899310815616003
18.27	0.936365810151577
18.272	0.973420804687151
18.274	1.01047579922273
18.276	0.862255821080428
18.278	0.715313601370393
18.28	0.567093623228094
18.282	0.694869466454213
18.284	0.823923068112593
18.286	0.951698911338712
18.288	0.952976669770973
18.29	0.954254428203233
18.292	0.956809945067756
18.294	0.958087703500018
18.296	0.932532534854794
18.298	0.90697736620957
18.3	0.881422197564345
18.302	0.945310119177404
18.304	1.01047579922273
18.306	1.07436372083579
18.308	0.990031664306546
18.31	0.905699607777309
18.312	0.821367551248071
18.314	0.951698911338712
18.316	1.08330802986161
18.318	1.21363938995225
18.32	1.25963869351366
18.322	1.30563799707506
18.324	1.35163730063646
18.326	1.39763660419787
18.328	1.33885971631385
18.33	1.28008282842984
18.332	1.22130594054582
18.334	1.05136406905508
18.336	0.880144439132086
18.338	0.837978410867467
18.34	0.794534624170586
18.342	0.752368595905966
18.344	0.708924809209086
18.346	0.666758780944466
18.348	0.623314994247587
18.35	0.673147573105773
18.352	0.722980151963959
18.354	0.772812730822145
18.356	0.821367551248071
18.358	0.871200130106257
18.36	0.921032708964443
18.362	0.872477888538518
18.364	0.822645309680332
18.366	0.774090489254408
18.368	0.693591708021953
18.37	0.613092926789497
18.372	0.702536017047781
18.374	0.793256865738325
18.376	0.837978410867467
18.378	0.882699955996608
18.38	0.880144439132086
18.382	0.877588922267562
18.384	0.921032708964443
18.386	0.964476495661324
18.388	0.786868073577018
18.39	0.609259651492714
18.392	0.43165122940841
18.394	0.514705527505386
18.396	0.597759825602363
18.398	0.680814123699339
18.4	0.738313253151093
18.402	0.795812382602847
18.404	0.849478236757818
18.406	0.903144090912787
18.408	0.955532186635495
18.41	1.00919804079047
18.412	1.06286389494543
18.414	1.04497527689378
18.416	1.02708665884212
18.418	1.00919804079047
18.42	0.967032012525846
18.422	0.924865984261226
18.424	0.882699955996608
18.426	1.02836441727438
18.428	1.17402887855216
18.43	1.24686110919105
18.432	1.32097109826219
18.434	1.39380332890108
18.436	1.23152800800391
18.438	1.070530445539
18.44	0.908255124641831
18.442	0.963198737229063
18.444	1.01942010824856
18.446	1.07436372083579
18.448	1.10375216477779
18.45	1.13441836715206
18.452	1.16380681109407
18.454	0.956809945067756
18.456	0.748535320609183
18.458	0.54153845458287
18.46	0.556871555770006
18.462	0.573482415389401
18.464	0.588815516576534
18.466	0.694869466454213
18.468	0.802201174764154
18.47	0.908255124641831
18.472	0.944032360745145
18.474	0.978531838416197
18.476	1.01430907451951
18.478	0.903144090912787
18.48	0.790701348873803
18.482	0.67953636526708
18.484	0.668036539376729
18.486	0.657814471918639
18.488	0.646314646028288
18.49	0.657814471918639
18.492	0.670592056241251
18.494	0.682091882131602
18.496	0.872477888538518
18.498	1.06158613651317
18.5	1.25197214292009
18.502	1.14336267617789
18.504	1.03603096786795
18.506	0.92742150112575
18.508	0.882699955996608
18.51	0.839256169299728
18.512	0.794534624170586
18.514	0.83158961870616
18.516	0.869922371673996
18.518	0.90697736620957
18.52	1.07947475456483
18.522	1.25197214292009
18.524	1.42446953127535
18.526	1.27369403626853
18.528	1.12291854126171
18.53	1.14336267617789
18.532	1.16380681109407
18.534	1.08203027142935
18.536	1.0015314901969
18.538	1.05519734435187
18.54	1.10758544007458
18.542	1.11269647380362
18.544	1.11780750753267
18.546	1.12291854126171
18.548	1.01047579922273
18.55	0.896755298751481
18.552	0.872477888538518
18.554	0.848200478325555
18.556	0.867366854809472
18.558	0.886533231293391
18.56	0.795812382602847
18.562	0.705091533912303
18.564	0.86481133794495
18.566	1.0245311419776
18.568	1.03603096786795
18.57	1.0475307937583
18.572	1.05903061964865
18.574	1.07436372083579
18.576	1.09097458045518
18.578	1.18936197973929
18.58	1.28902713745566
18.582	1.25452765978461
18.584	1.22130594054582
18.586	1.28008282842984
18.588	1.33885971631385
18.59	1.08969682202292
18.592	0.840533927731989
18.594	0.832867377138422
18.596	0.825200826544854
18.598	0.817534275951286
18.6	0.836700652435204
18.602	0.855867028919123
18.604	0.933810293287055
18.606	1.01175355765499
18.608	0.921032708964443
18.61	0.83158961870616
18.612	0.853311512054601
18.614	0.87503340540304
18.616	0.816256517519025
18.618	0.75620187120275
18.62	0.763868421796317
18.622	0.772812730822145
18.624	0.780479281415713
18.626	0.965754254093585
18.628	1.15102922677146
18.63	1.07819699613257
18.632	1.00664252392594
18.634	0.928699259558009
18.636	0.849478236757818
18.638	0.878866680699823
18.64	0.90697736620957
18.642	1.05903061964865
18.644	1.21236163151999
18.646	1.20725059779095
18.648	1.2021395640619
18.65	1.19702853033286
18.652	1.12419629969397
18.654	1.05136406905508
18.656	1.00408700706142
18.658	0.956809945067756
18.66	1.0079202823582
18.662	1.06030837808091
18.664	1.11141871537136
18.666	1.16380681109407
18.668	1.21491714838452
18.67	1.26730524410723
18.672	1.31841558139767
18.674	1.37080367712038
18.676	1.42191401441083
18.678	1.47430211013354
18.68	1.52541244742398
18.682	1.45513573364962
18.684	1.38613677830751
18.686	1.01558683295177
18.688	0.645036887596027
18.69	0.784312556712496
18.692	0.924865984261226
18.694	0.924865984261226
18.696	0.926143742693487
18.698	0.895477540319219
18.7	0.866089096377213
18.702	0.835422894002944
18.704	0.83158961870616
18.706	0.827756343409376
18.708	0.855867028919123
18.71	0.88525547286113
18.712	1.15358474363598
18.714	1.42191401441083
18.716	1.4755798685658
18.718	1.52796796428851
18.72	1.58163381844348
18.722	1.55607864979825
18.724	1.52924572272077
18.726	1.50369055407554
18.728	1.48452417759163
18.73	1.46408004267545
18.732	1.44491366619153
18.734	1.29924920491375
18.736	1.15358474363598
18.738	1.0079202823582
18.74	1.34908178377194
18.742	1.69152104361794
18.744	1.3503595422042
18.746	1.01047579922273
18.748	0.66931429780899
18.75	0.894199781886959
18.752	1.11780750753267
18.754	1.34269299161064
18.756	1.36185936809455
18.758	1.38230350301073
18.76	1.40146987949465
18.762	1.38102574457847
18.764	1.36058160966229
18.766	1.34013747474611
18.768	1.29797144648149
18.77	1.25708317664914
18.772	1.21491714838452
18.774	1.30947127237184
18.776	1.40274763792691
18.778	1.49730176191424
18.78	1.40785867165595
18.782	1.31713782296541
18.784	1.22769473270713
18.786	1.18425094601025
18.788	1.14208491774563
18.79	1.09864113104875
18.792	1.23536128330069
18.794	1.3733591939849
18.796	1.51007934623685
18.798	1.47046883483675
18.8	1.42958056500439
18.802	1.3899700536043
18.804	1.31330454766863
18.806	1.23791680016522
18.808	1.16125129422955
18.81	1.13825164244884
18.812	1.11525199066814
18.814	1.09225233888744
18.816	1.18169542914573
18.818	1.26986076097175
18.82	1.35930385123003
18.822	1.31202678923637
18.824	1.2647497272427
18.826	1.21747266524904
18.828	1.32863764885576
18.83	1.44108039089475
18.832	1.55224537450147
18.834	1.46280228424319
18.836	1.37463695241716
18.838	1.28519386215888
18.84	1.18808422130703
18.842	1.08969682202292
18.844	0.912088399938614
18.846	0.73447997785431
18.848	0.556871555770006
18.85	0.720424635099437
18.852	0.882699955996608
18.854	1.04625303532604
18.856	1.03219769257117
18.858	1.01942010824856
18.86	1.12164078282945
18.862	1.22386145741034
18.864	1.32608213199124
18.866	1.31713782296541
18.868	1.30819351393958
18.87	1.29924920491375
18.872	1.12547405812623
18.874	0.951698911338712
18.876	0.922310467396704
18.878	0.894199781886959
18.88	0.86481133794495
18.882	0.807312208493198
18.884	0.749813079041444
18.886	0.775368247686667
18.888	0.800923416331891
18.89	0.807312208493198
18.892	0.814978759086764
18.894	0.821367551248071
18.896	0.826478584977115
18.898	0.832867377138422
18.9	0.837978410867467
18.902	0.859700304215906
18.904	0.880144439132086
18.906	0.936365810151577
18.908	0.99258718117107
18.91	1.04880855219056
18.912	1.04114200159699
18.914	1.03475320943569
18.916	1.02708665884212
18.918	1.01558683295177
18.92	1.00280924862916
18.922	1.01175355765499
18.924	1.02069786668081
18.926	1.02964217570664
18.928	0.932532534854794
18.93	0.835422894002944
18.932	0.871200130106257
18.934	0.908255124641831
18.936	0.944032360745145
18.938	0.873755646970779
18.94	0.803478933196413
18.942	0.733202219422049
18.944	0.797090141035108
18.946	0.859700304215906
18.948	0.854589270486862
18.95	0.850755995190077
18.952	0.845644961461033
18.954	0.868644613241735
18.956	0.890366506590174
18.958	0.913366158370877
18.96	0.983642872145241
18.962	1.05391958591961
18.964	1.03219769257117
18.966	1.01047579922273
18.968	0.988753905874287
18.97	1.08203027142935
18.972	1.17658439541668
18.974	1.18808422130703
18.976	1.20086180562964
18.978	1.21236163151999
18.98	1.25708317664914
18.982	1.30052696334602
18.984	1.34524850847516
18.986	1.23152800800391
18.988	1.11780750753267
18.99	1.03475320943569
18.992	0.952976669770973
18.994	0.869922371673996
18.996	0.836700652435204
18.998	0.803478933196413
19	0.770257213957623
19.002	0.711480326073608
19.004	0.652703438189595
19.006	0.726813427260744
19.008	0.79964565789963
19.01	0.873755646970779
19.012	0.79964565789963
19.014	0.725535668828481
19.016	0.651425679757334
19.018	0.757479629635012
19.02	0.862255821080428
19.022	0.903144090912787
19.024	0.942754602312882
19.026	0.983642872145241
19.028	1.01686459138403
19.03	1.05008631062282
19.032	1.13058509185528
19.034	1.21108387308773
19.036	1.29158265432019
19.038	1.18936197973929
19.04	1.0871413051584
19.042	0.984920630577502
19.044	0.946587877609667
19.046	0.90697736620957
19.048	0.812423242222242
19.05	0.717869118234915
19.052	0.717869118234915
19.054	0.717869118234915
19.056	0.556871555770006
19.058	0.395873993305096
19.06	0.434206746272932
19.062	0.438040021569715
19.064	0.440595538434237
19.066	0.653981196621856
19.068	0.867366854809472
19.07	0.84181168616425
19.072	0.816256517519025
19.074	0.900588574048265
19.076	0.984920630577502
19.078	0.829034101841638
19.08	0.827756343409376
19.082	0.827756343409376
19.084	0.816256517519025
19.086	0.806034450060935
19.088	0.891644265022436
19.09	0.975976321551673
19.092	0.923588225828965
19.094	0.871200130106257
19.096	0.921032708964443
19.098	0.970865287822629
19.1	0.987476147442024
19.102	1.02836441727438
19.104	1.06925268710674
19.106	1.06669717024222
19.108	1.0641416533777
19.11	1.07947475456483
19.112	1.09480785575196
19.114	1.12291854126171
19.116	1.15102922677146
19.118	0.467428465511723
19.12	0.623314994247587
19.122	0.777923764551191
19.124	0.880144439132086
19.126	0.981087355280719
19.128	0.954254428203233
19.13	0.928699259558009
19.132	0.978531838416197
19.134	1.02836441727438
19.136	1.03475320943569
19.138	1.09480785575196
19.14	1.15486250206824
19.142	1.22130594054582
19.144	1.28902713745566
19.146	1.14591819304241
19.148	1.00408700706142
19.15	1.06030837808091
19.152	1.11780750753267
19.154	1.1101409569391
19.156	1.22897249113939
19.158	1.34780402533968
19.16	1.1165297491004
19.162	0.886533231293391
19.164	0.882699955996608
19.166	0.878866680699823
19.168	0.67953636526708
19.17	0.478928291402074
19.172	0.829034101841638
19.174	1.18041767071346
19.176	0.972143046254892
19.178	0.763868421796317
19.18	0.998975973332375
19.182	1.23280576643617
19.184	1.04880855219056
19.186	0.86481133794495
19.188	1.00536476549368
19.19	1.14464043461015
19.192	1.10502992321005
19.194	1.0641416533777
19.196	1.11525199066814
19.198	1.16636232795859
19.2	1.18936197973929
19.202	1.21363938995225
19.204	1.11397423223588
19.206	1.01430907451951
19.208	0.956809945067756
19.21	0.899310815616003
19.212	0.887810989725652
19.214	0.877588922267562
19.216	0.738313253151093
19.218	0.600315342466885
19.22	0.642481370731505
19.222	0.684647398996124
19.224	0.665481022512207
19.226	0.646314646028288
19.228	0.721702393531698
19.23	0.795812382602847
19.232	1.2647497272427
19.234	1.7324093134503
19.236	0.987476147442024
19.238	1.22897249113939
19.24	1.47174659326901
19.242	1.3669704018236
19.244	1.26219421037818
19.246	1.11525199066814
19.248	0.968309770958107
19.25	0.978531838416197
19.252	0.988753905874287
19.254	0.970865287822629
19.256	0.954254428203233
19.258	0.986198389009763
19.26	1.01814234981629
19.262	1.02069786668081
19.264	1.02325338354534
19.266	1.02325338354534
19.268	1.0245311419776
19.27	0.91719943366766
19.272	0.80986772535772
19.274	0.997698214900114
19.276	1.18552870444251
19.278	1.21108387308773
19.28	1.23791680016522
19.282	1.1497514683392
19.284	1.06158613651317
19.286	1.04497527689378
19.288	1.02836441727438
19.29	1.11780750753267
19.292	1.20852835622321
19.294	1.1727511201199
19.296	1.13569612558432
19.298	1.09864113104875
19.3	1.06158613651317
19.302	0.977254079983936
19.304	0.891644265022436
19.306	0.814978759086764
19.308	0.738313253151093
19.31	0.823923068112593
19.312	0.909532883074092
19.314	1.09864113104875
19.316	1.28647162059114
19.318	1.22130594054582
19.32	1.1561402605005
19.322	1.0641416533777
19.324	0.973420804687151
19.326	1.10375216477779
19.328	1.23280576643617
19.33	1.0245311419776
19.332	0.816256517519025
19.334	0.827756343409376
19.336	0.837978410867467
19.338	0.783034798280235
19.34	0.752368595905966
19.342	0.722980151963959
19.344	0.770257213957623
19.346	0.818812034383549
19.348	0.639925853866983
19.35	0.462317431782679
19.352	0.587537758144275
19.354	0.712758084505871
19.356	0.642481370731505
19.358	0.572204656957139
19.36	0.555593797337743
19.362	0.538982937718348
19.364	0.545371729879655
19.366	0.55176052204096
19.368	0.563260347931311
19.37	0.573482415389401
19.372	0.584982241279751
19.374	0.595204308737841
19.376	0.595204308737841
19.378	0.59392655030558
19.38	0.698702741750997
19.382	0.803478933196413
19.384	0.790701348873803
19.386	0.77664600611893
19.388	0.705091533912303
19.39	0.632259303273416
19.392	0.560704831066789
19.394	0.514705527505386
19.396	0.468706223943984
19.398	0.510872252208602
19.4	0.55176052204096
19.402	0.522372078098953
19.404	0.491705875724684
19.406	0.462317431782679
19.408	0.114767138207635
19.41	-0.232783155367407
19.412	0.191432644143306
19.414	0.61692620208628
19.416	0.565815864795833
19.418	0.514705527505386
19.42	0.463595190214938
19.422	0.573482415389401
19.424	0.682091882131602
19.426	0.731924460989788
19.428	0.780479281415713
19.43	0.730646702557527
19.432	0.682091882131602
19.434	0.632259303273416
19.436	0.484039325131118
19.438	0.334541588556559
19.44	0.500650184750513
19.442	0.665481022512207
19.444	0.58370448284749
19.446	0.501927943182774
19.448	0.446984330595543
19.45	0.390762959576052
19.452	0.33581934698882
19.454	0.301319869317768
19.456	0.266820391646717
19.458	0.443151055298759
19.46	0.619481718950802
19.462	0.620759477383065
19.464	0.623314994247587
19.466	0.624592752679848
19.468	0.726813427260744
19.47	0.830311860273899
19.472	0.602870859331407
19.474	0.375429858388917
19.476	0.408651577627708
19.478	0.441873296866498
19.48	0.485317083563379
19.482	0.52876087026026
19.484	0.449539847460065
19.486	0.462317431782679
19.488	0.475095016105289
19.49	0.499372426318252
19.492	0.523649836531216
19.494	0.586259999712012
19.496	0.619481718950802
19.498	0.652703438189595
19.5	0.661647747215422
19.502	0.66931429780899
19.504	0.680814123699339
19.506	0.693591708021953
19.508	0.521094319666692
19.51	0.574760173821662
19.512	0.628426027976631
19.514	0.523649836531216
19.516	0.418873645085796
19.518	0.461039673350416
19.52	0.613092926789497
19.522	0.765146180228578
19.524	0.812423242222242
19.526	0.859700304215906
19.528	0.981087355280719
19.53	0.915921675235399
19.532	0.849478236757818
19.534	0.932532534854794
19.536	1.01558683295177
19.538	1.09864113104875
19.54	1.18169542914573
19.542	0.99258718117107
19.544	1.14719595147467
19.546	1.30052696334602
19.548	1.38869229517204
19.55	1.47685762699806
19.552	1.56502295882408
19.554	1.5905781274693
19.556	1.61613329611453
19.558	1.64168846475975
19.56	1.54585658234016
19.562	1.45002469992057
19.564	1.31202678923637
19.566	1.04625303532604
19.568	0.781757039847974
19.57	0.936365810151577
19.572	0.88525547286113
19.574	0.832867377138422
19.576	0.947865636041928
19.578	1.15869577736502
19.58	1.0245311419776
19.582	0.891644265022436
19.584	0.757479629635012
19.586	1.02197562511308
19.588	1.05775286121639
19.59	1.05008631062282
19.592	1.02069786668081
19.594	0.991309422738809
19.596	0.751090837473705
19.598	0.522372078098953
19.6	0.904421849345048
19.602	0.747257562176922
19.604	0.588815516576534
19.606	0.633537061705676
19.608	0.642481370731505
19.61	0.676980848402556
19.612	0.710202567641348
19.614	0.780479281415713
19.616	0.850755995190077
19.618	0.803478933196413
19.62	0.872477888538518
19.622	0.880144439132086
19.624	0.887810989725652
19.626	1.3043602386428
19.628	1.34524850847516
19.63	1.38613677830751
19.632	1.54968985763695
19.634	1.47941314386258
19.636	1.41041418852048
19.638	1.37974798614621
19.64	1.34908178377194
19.642	1.41041418852048
19.644	1.47174659326901
19.646	1.42702504813987
19.648	1.38230350301073
19.65	1.08203027142935
19.652	0.780479281415713
19.654	0.804756691628676
19.656	0.830311860273899
19.658	0.960643220364541
19.66	1.08969682202292
19.662	1.10502992321005
19.664	1.11908526596493
19.666	1.25197214292009
19.668	1.38358126144299
19.67	1.41680298068178
19.672	1.45130245835283
19.674	1.34652626690742
19.676	1.24047231702974
19.678	1.39763660419787
19.68	1.55480089136599
19.682	1.24686110919105
19.684	0.938921327016099
19.686	0.859700304215906
19.688	0.781757039847974
19.69	0.866089096377213
19.692	0.95042115290645
19.694	1.00025373176464
19.696	1.04880855219056
19.698	1.20852835622321
19.7	1.36824816025586
19.702	1.01686459138403
19.704	0.665481022512207
19.706	0.615648443654019
19.708	0.567093623228094
19.71	0.780479281415713
19.712	0.993864939603331
19.714	0.891644265022436
19.716	0.788145832009281
19.718	0.986198389009763
19.72	1.18297318757799
19.722	1.13058509185528
19.724	1.07819699613257
19.726	1.08969682202292
19.728	1.10119664791327
19.73	1.01558683295177
19.732	0.929977017990272
19.734	0.946587877609667
19.736	0.963198737229063
19.738	1.05264182748735
19.74	1.14336267617789
19.742	1.10758544007458
19.744	1.07308596240352
19.746	1.18425094601025
19.748	1.29413817118471
19.75	1.40530315479143
19.752	1.37719246928169
19.754	1.34908178377194
19.756	1.47685762699806
19.758	1.60591122865644
19.76	1.66213259967593
19.762	1.71963172912768
19.764	1.72474276285673
19.766	1.43980263246248
19.768	1.15358474363598
19.77	0.843089444596511
19.772	0.482761566698857
19.774	0.122433688801202
19.776	0.172266267659388
19.778	0.222098846517575
19.78	0.765146180228578
19.782	0.772812730822145
19.784	0.780479281415713
19.786	0.761312904931795
19.788	0.607981893060453
19.79	0.454650881189111
19.792	0.457206398053633
19.794	0.477650532969811
19.796	0.499372426318252
19.798	0.510872252208602
19.8	0.572204656957139
19.802	0.633537061705676
19.804	0.682091882131602
19.806	0.606704134628192
19.808	0.530038628692521
19.81	0.349874689743693
19.812	0.41120709449223
19.814	0.471261740808506
19.816	0.496816909453728
19.818	0.374152099956656
19.82	0.251487290459582
19.822	0.385651925847006
19.824	0.357541240337259
19.826	0.329430554827515
19.828	0.201654711601395
19.83	0.307708661479073
19.832	0.412484852924491
19.834	0.273209183808022
19.836	0.42142916195032
19.838	0.569649140092616
19.84	1.03603096786795
19.842	0.846922719893294
19.844	0.656536713486378
19.846	0.647592404460549
19.848	0.63737033700246
19.85	0.710202567641348
19.852	0.784312556712496
19.854	0.830311860273899
19.856	0.877588922267562
19.858	0.900588574048265
19.86	0.988753905874287
19.862	1.07564147926805
19.864	1.16380681109407
19.866	0.975976321551673
19.868	0.918477192099921
19.87	0.859700304215906
19.872	0.726813427260744
19.874	0.59392655030558
19.876	0.595204308737841
19.878	0.596482067170102
19.88	0.615648443654019
19.882	0.546649488311916
19.884	0.478928291402074
19.886	0.499372426318252
19.888	0.521094319666692
19.89	0.480206049834333
19.892	0.440595538434237
19.894	0.570926898524879
19.896	0.701258258615519
19.898	0.676980848402556
19.9	0.775368247686667
19.902	0.873755646970779
19.904	0.85203375362234
19.906	0.830311860273899
19.908	0.733202219422049
19.91	0.63737033700246
19.912	0.715313601370393
19.914	0.791979107306064
19.916	0.87503340540304
19.918	0.998975973332375
19.92	1.12291854126171
19.922	1.00919804079047
19.924	0.894199781886959
19.926	1.01303131608725
19.928	1.13186285028754
19.93	1.1791399122812
19.932	1.22513921584261
19.934	1.22513921584261
19.936	1.22641697427487
19.938	0.79964565789963
19.94	0.797090141035108
19.942	0.793256865738325
19.944	0.977254079983936
19.946	1.16125129422955
19.948	1.07180820397126
19.95	0.981087355280719
19.952	0.963198737229063
19.954	1.07564147926805
19.956	1.18680646287477
19.958	1.18169542914573
19.96	1.17530663698442
19.962	0.836700652435204
19.964	0.788145832009281
19.966	0.739591011583354
19.968	0.866089096377213
19.97	0.99258718117107
19.972	1.02708665884212
19.974	1.06030837808091
19.976	0.770257213957623
19.978	0.933810293287055
19.98	1.09608561418422
19.982	0.958087703500018
19.984	0.820089792815809
19.986	0.620759477383065
19.988	0.420151403518059
19.99	0.754924112770488
19.992	0.745979803744661
19.994	0.737035494718832
19.996	0.899310815616003
19.998	1.06158613651317
20	1.1101409569391
20.002	1.15869577736502
20.004	1.19319525503608
20.006	1.22769473270713
20.008	1.20597283935869
20.01	1.30308248021054
20.012	1.40146987949465
20.014	1.2647497272427
20.016	1.03219769257117
20.018	0.79964565789963
20.02	1.04880855219056
20.022	1.13058509185528
20.024	1.21363938995225
20.026	1.01303131608725
20.028	0.896755298751481
20.03	0.996420456467853
20.032	1.09608561418422
20.034	1.44746918305605
20.036	1.5675784756886
20.038	1.68768776832115
20.04	1.17530663698442
20.042	1.30691575550732
20.044	1.43980263246248
20.046	1.05775286121639
20.048	1.1957507719006
20.05	1.33374868258481
20.052	1.23408352486843
20.054	1.61102226238548
20.056	1.46408004267545
20.058	1.31841558139767
20.06	1.7617977573923
20.062	1.77713085857944
20.064	1.79374171819883
20.066	1.81163033625049
20.068	1.61741105454679
20.07	1.42191401441083
20.072	1.22769473270713
20.074	1.1957507719006
20.076	1.16380681109407
20.078	1.28902713745566
20.08	1.21108387308773
20.082	1.3043602386428
20.084	1.3963588457656
20.086	1.23663904173296
20.088	1.08203027142935
20.09	0.926143742693487
20.092	1.2813605868621
20.094	1.32224885669446
20.096	1.36441488495907
20.098	1.15358474363598
20.1	1.14847370990693
