Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Mammuthus_gromovi	1.17218857430516	0.721349911109801	1.33887778145245	-0.31941896762276	0	0	1	0
Mammuthus_lamarmorai	1.20089888930885	0.872512673167317	1.35242891647431	-0.32754482642264	0	0	0	1
Mammuthus_meridionalis	1.28699654356522	0.794307984511626	1.34382790962996	-0.322385464903493	1	1	1	0
Mammuthus_primigenius	1.20912952757134	0.674248570396191	1.36464324925592	-0.335109982060636	0	1	1	0
Mammuthus_protomammonteus	1.18450236810203	0.587199497869649	1.36391095789223	-0.334664272718157	0	0	1	0
Mammuthus_rumanus	1.12951613361097	0.607002383911984	1.33632222633952	-0.317861061554271	0	0	1	0
Mammuthus_subplanifrons	0.945999231421686	0.532412806128064	1.30329935229739	-0.298057916324778	1	0	0	0
Mammuthus_trogontherii	1.30539697666393	0.821895143121385	1.36399486409409	-0.334715535794844	0	0	1	0
Megabelodon_joraki	-0.0396905546967406	-1.27754260390367	-1.06350805274791	-1.84592147069358	0	1	0	0
Megabelodon_lulli	-0.0396905546967406	-1.27754260390367	-1.06750494435565	-1.86323410805709	0	1	0	0
Megabelodon_minor	-0.100356671834941	-1.33411877387726	-1.06876898012251	-1.86872685735521	0	1	0	0
Miomastodon_gobiensis	-0.64275858523332	1.43198601115371	-0.977458332018193	0.831728105213444	0	0	1	0
Miomastodon_metachinjiensis	-0.452822722860624	1.41345946393699	-0.977188424736103	0.831158380080669	0	0	1	0
Miomastodon_proavus	-0.452822722860624	1.41345946393699	-0.978390140901343	0.833701662628683	0	1	1	0
Moeritherium_andrewsi	-2.11487309386108	-0.391416894911771	-0.985459524116936	0.929175858564476	1	0	0	0
Moeritherium_chehbeurameuri	-2.11487309386108	-0.391416894911771	-0.971280435924941	0.896067754272426	1	0	0	0
Moeritherium_lyonsi	-2.11487309386108	-0.391416894911771	-0.97026929287832	0.893708743381996	1	0	0	0
Moeritherium_trigodon	-2.03095105017118	-0.318131194873546	-0.971924513185386	0.897553605464362	1	0	0	0
Numidotherium_savagei	-2.39453275452371	1.54527619317039	-0.965583720794206	0.882857390082162	1	0	0	0
Omanitherium_dhofarensis	-2.58450581371261	1.43379047467902	-0.979833374264904	0.915899573680653	1	0	0	0
Palaeoloxodon_antiquus	1.42643254115916	0.755016500591651	1.41074523747064	-0.370673486887932	0	0	1	0
Palaeoloxodon_creutzburgi	1.10694786145604	0.531745382584057	1.41165414237068	-0.371265852886341	0	0	0	1
Palaeoloxodon_cypriotes	1.17778725653356	1.07580209066219	1.40799521084407	-0.36887956575759	0	0	0	1
Palaeoloxodon_falconeri	1.25096881371257	1.00106896117298	1.40743160156986	-0.368511309579638	0	0	0	1
Palaeoloxodon_jolensis	1.4264325411591	0.755016500591618	1.39800706849686	-0.362358472244584	1	0	0	0
Palaeoloxodon_lomolinoi	1.12938793782752	0.803549572015277	1.41176238430949	-0.371336438307968	0	0	0	1
Palaeoloxodon_mnaidriensis	1.20535391880801	0.779527740164358	1.41122108700032	-0.370983382617764	0	0	0	1
Palaeoloxodon_namadicus	1.42643254115915	0.755016500591647	1.39965237526677	-0.363452276164415	0	0	1	0
Palaeoloxodon_naumanni	1.37285055676594	0.648309788828526	1.39915831045696	-0.363112916298723	0	0	1	0
Palaeoloxodon_recki	1.42643254121173	0.755016500620209	1.39624989363629	-0.361230003346372	1	0	0	0
Palaeoloxodon_tiliensis	1.02656866378845	0.773109487997718	1.40896477160872	-0.369507334725099	0	0	0	1
Palaeomastodon_beadnelli	-1.43887051413826	-0.825341287886961	-0.911400864702727	0.754314764367148	1	0	0	0
Paratetralophodon_exoletus	-0.271570012928229	-1.12023492382837	0.86510023959331	-0.0327910661503371	0	0	1	0
Paratetralophodon_hasnotensis	-0.261534417821888	-1.26369296261025	0.866884194616197	-0.0329595949236029	0	0	1	0
Pediolophodon_campester	0.00782404247883269	-1.35262480520825	0.433991648097213	0.174208180273955	0	1	0	0
Phiomia_major	-1.43887051413826	-0.825341287886961	-0.903986746355415	0.72908714646579	1	0	0	0
Phiomia_serridens	-1.43887051413827	-0.825341287886963	-0.897325511738712	0.715745970991283	1	0	0	0
Platelephas_platycephalus	0.944778975027732	-0.299854252259367	1.28579659853874	-0.287475845001188	0	0	1	0
Platybelodon_dangheensis	-0.330346187668827	-1.46225544260505	-0.931265958166685	0.640958811262502	0	0	1	0
Platybelodon_danovi	-0.330346187668827	-1.46225544260505	-0.939078163865084	0.654513612950421	0	0	1	0
Platybelodon_grangeri	-0.330346187668827	-1.46225544260505	-0.942633972472666	0.660692207155331	0	0	1	0
Platybelodon_tongxinensis	-0.330346187668827	-1.46225544260505	-0.943603699492412	0.662380494197665	0	0	1	0
Primelephas_korotorensis	0.892148798427036	0.574403550907141	1.02662877926285	-0.130468689862312	1	0	0	0
Prodeinotherium_bavaricum	-1.94339585412745	1.14912017838805	-1.08353123680536	1.27413145600835	0	0	1	0
Prodeinotherium_hobleyi	-1.9433958541274	1.14912017838802	-1.07747215664618	1.25649137222263	1	0	0	0
Prodeinotherium_pentapotamiae	-1.94339585412738	1.14912017838801	-1.07914542095788	1.26134835981248	0	0	1	0
Progomphotherium_maraisi	-0.298141242446881	-0.544071998628314	-0.847249137633835	0.489467320409607	1	0	0	0
Protanancus_brevirostris	-0.307814608648706	-1.37287531267069	-0.960868661464475	0.699493827019207	0	0	1	0
Protanancus_chinjiensis	-0.242622660617342	-1.35519082716484	-0.970978818689495	0.719203332562358	0	0	1	0
Protanancus_macinnesi	-0.242622660617342	-1.35519082716484	-0.969891606629352	0.716806881664661	1	0	0	0
Protanancus_tobieni	-0.242622660617342	-1.35519082716484	-0.971082989355145	0.71899404317112	0	0	1	0
Rhynchotherium_falconeri	-0.0256151895693261	-1.46318553656085	-1.16994435364824	-2.41835884469251	0	1	0	0
Rhynchotherium_tlascalae	0.00782404247883269	-1.35262480520825	-1.15971429258079	-2.36590328185742	0	1	0	0
Serbelodon_barbourensis	0.142035802312936	-1.56118648538441	-0.906620819385218	0.595815131454988	0	1	0	0
Sinomammut_tobieni	0.121922736553118	0.309083250195692	-0.983089645867331	0.843561228023932	0	0	1	0
Sinomastodon_bumiajuensis	0.0666798982682849	-0.184415859422627	-1.23481389496023	-2.79252280790875	0	0	1	0
Sinomastodon_huananensis	-0.259337277918984	0.359433558906997	-1.2253417852788	-2.73937829662676	0	0	1	0
Sinomastodon_intermedius	-0.0613708780116003	0.0761512925137987	-1.22075611739244	-2.71348224301215	0	0	1	0
Sinomastodon_jiangnanensis	0.203607469733747	-0.110935432744233	-1.23760471664042	-2.80823123687383	0	0	1	0
Sinomastodon_praeintermedius	-0.189096596868158	0.862855576252312	-1.21059541292828	-2.65704974328846	0	0	1	0
Sinomastodon_sendaicus	-0.0122892941850751	0.0846158961735526	-1.21963291420992	-2.70729242902115	0	0	1	0
Sinomastodon_yangziensis	0.150667251530403	-0.188139912946148	-1.23656064692921	-2.80235554114869	0	0	1	0
Stegodibelodon_schneideri	0.870417481611804	-0.689078861984018	1.18220658457391	-0.225342269584434	1	0	0	0
Stegodon_aurorae	0.838990872842343	0.657016624459716	0.62860579495196	0.477901690412422	0	0	1	0
Stegodon_bombifrons	0.769062963503208	0.623536793280301	0.647529022457511	0.516686443296207	0	0	1	0
Stegodon_elephantoides	0.823608451001982	0.602238937244872	0.648434388648533	0.518512474258296	0	0	1	0
Stegodon_florensis	0.816099824028656	0.754935378509766	0.663809527686506	0.550217330742966	0	0	0	1
Stegodon_ganesa	0.823608451001982	0.602238937244872	0.648571720370997	0.518810936239619	0	0	1	0
Stegodon_huananensis	0.769062963503208	0.623536793280301	0.657500977660246	0.537261399796817	0	0	1	0
Stegodon_insignis	0.823608451001982	0.602238937244872	0.647598631396305	0.516824444354248	0	0	1	0
Stegodon_kaisensis	0.769062963503208	0.623536793280301	0.628304191911761	0.478033640303634	1	0	0	0
Stegodon_luzonensis	0.69553586390048	0.285167399264128	0.66323943779752	0.549045662698755	0	0	0	1
Stegodon_orientalis	0.838990872842343	0.657016624459716	0.657521136535266	0.537302220435963	0	0	1	0
Stegodon_pinjorensis	0.823608451001982	0.602238937244872	0.64934932331478	0.52035851802958	0	0	1	0
Stegodon_sompoensis	0.777729611500442	0.74725744919401	0.659719800050074	0.54182019963914	0	0	0	1
Stegodon_sondaari	0.768163030932342	0.831787909509574	0.650059034904931	0.521744662046914	0	0	0	1
Stegodon_timorensis	0.768163030932342	0.831787909509574	0.662687814992903	0.547906153263733	0	0	0	1
Stegodon_trigonocephalus	0.823608451001982	0.602238937244872	0.658944997321216	0.540224434876911	0	0	0	1
Stegodon_zdanskyi	0.862166391042953	0.803240839487321	0.625097913715811	0.471292338672057	0	0	1	0
Stegolophodon_hueiheensis	0.489231876240483	0.183362677952304	0.477830668348434	0.179466219655621	0	0	1	0
Stegolophodon_latidens	0.368035773353325	0.388000629381569	0.488417962007196	0.19734458911724	0	0	1	0
Stegolophodon_lydekkeri	0.526963023945113	0.181350033322817	0.496836305853648	0.2068700546637	0	0	1	0
Stegolophodon_nasaiensis	0.333689150397327	0.385567434621975	0.479159664071337	0.179327292293027	0	0	1	0
Stegolophodon_pseudolatidens	0.365048636447312	0.509473327014756	0.486700539304586	0.196414498926906	0	0	0	1
Stegolophodon_stegodontoides	0.526963023945113	0.181350033322817	0.484415838407981	0.186420695374775	0	0	1	0
Stegoloxodon_celebensis	1.06481987047411	-0.172540284383353	1.281162334008	-0.286892659675813	0	0	0	1
Stegomastodon_aftoniae	0.658146436555354	-0.316560663252631	-1.20297522335945	-2.60050055576037	0	1	0	0
Stegomastodon_mirificus	0.511160653197914	-0.222480943931952	-1.19858211759534	-2.57693499723485	0	1	0	0
Stegomastodon_platensis	0.582383854885132	-0.338649280135691	-1.21312928540453	-2.6558913591913	0	1	0	0
Stegomastodon_primitivus	0.511160653197914	-0.222480943931952	-1.20539082339934	-2.61389185091541	0	1	0	0
Stegotetrabelodon_orbus	0.387174778229715	-1.50356351576037	0.913303050465392	-0.0588276337374822	1	0	0	0
Stegotetrabelodon_syrticus	0.408443014810719	-1.60753724935785	0.912252184659924	-0.0586597066143428	1	0	1	0
Tetralophodon_euryrostris	0.0699339813603915	-1.5075079588657	0.639980793488284	0.0938957659294729	0	0	1	0
Tetralophodon_longirostris	-0.297765362128601	-1.11495738502388	0.637899989139491	0.0931333966305098	1	0	1	0
Tetralophodon_xiaolongtanensis	-0.297765362128601	-1.11495738502388	0.638606910213026	0.093390693541478	0	0	1	0
Torynobelodon_barnumbrowni	0.065648961773159	-1.43585469142198	-0.943300638103535	0.662131999752178	0	1	0	0
Torynobelodon_loomisi	0.065648961773159	-1.43585469142198	-0.949070138594026	0.672280515483087	0	1	0	0
Zygolophodon_aegyptensis	-0.572839407131733	1.41246009356279	-0.965628292120906	0.805989687905069	1	0	0	0
Zygolophodon_chinjiensis	-0.535417186758729	1.40960430721439	-0.97338150706979	0.822246860969887	0	0	1	0
Zygolophodon_turicensis	-0.622430561423238	1.57221155396066	-0.966676078682951	0.808146432247726	0	0	1	0
