age	temp	humans	grassland
21.138	0.839712417986626	0	0
21.14	0.8074335019764	0	0
21.142	0.77635010137396	0	0
21.144	0.442801302601621	0	0
21.146	0.351942131609872	0	0
21.148	0.261082960618124	0	0
21.15	0.294557392036136	0	0
21.152	0.619737582953973	0	0
21.154	0.325640792638576	0	0
21.156	0.0315440023231813	0	0
21.158	0.153486573917371	0	0
21.16	0.171419305034163	0	0
21.162	0.188156520743169	0	0
21.164	0.298143938259494	0	0
21.166	0.406935840368036	0	0
21.168	0.516923257884362	0	0
21.17	0.375852439765596	0	0
21.172	0.332813885085294	0	0
21.174	0.289775330404992	0	0
21.176	0.221630952161181	0	0
21.178	0.378243470581168	0	0
21.18	0.536051504408941	0	0
21.182	0.276624660919344	0	0
21.184	0.227608529200111	0	0
21.186	0.147508996878439	0	0
21.188	0.0662139491489794	0	0
21.19	0.0291529715076093	0	0
21.192	0.103274926790351	0	0
21.194	0.177396882073093	0	0
21.196	-0.144196762621384	0	0
21.198	-0.0557286224452083	0	0
21.2	0.0339350331387534	0	0
21.202	0.190547551558741	0	0
21.204	0.251518837355835	0	0
21.206	0.313685638560714	0	0
21.208	0.337595946716438	0	0
21.21	0.142726935247295	0	0
21.212	-0.0533375916296363	0	0
21.214	0.263473991433696	0	0
21.216	0.212066828898891	0	0
21.218	0.160659666364087	0	0
21.22	0.0769735878190552	0	0
21.222	-0.0079080061337624	0	0
21.224	0.069800495372339	0	0
21.226	0.148704512286225	0	0
21.228	0.136749358208363	0	0
21.23	0.125989719538287	0	0
21.232	0.198916159413243	0	0
21.234	0.34357352375537	0	0
21.236	0.489426403505281	0	0
21.238	0.423673056077042	0	0
21.24	0.357919708648802	0	0
21.242	0.32444527723079	0	0
21.244	0.290970845812778	0	0
21.246	0.259887445210338	0	0
21.248	0.228804044607898	0	0
21.25	0.268256053064842	0	0
21.252	0.307708061521784	0	0
21.254	0.501381557583142	0	0
21.256	0.695055053644501	0	0
21.258	0.641256860294123	0	0
21.26	0.587458666943745	0	0
21.262	0.357919708648802	0	0
21.264	0.562352843380237	0	0
21.266	0.765590462703884	0	0
21.268	0.787109740044034	0	0
21.27	0.8074335019764	0	0
21.272	0.678317837935495	0	0
21.274	0.549202173894589	0	0
21.276	0.660385106818701	0	0
21.278	0.771568039742815	0	0
21.28	0.756026339441594	0	0
21.282	0.741680154548161	0	0
21.284	0.690272992013357	0	0
21.286	0.640061344886337	0	0
21.288	0.762003916480525	0	0
21.29	0.883946488074714	0	0
21.292	1.0058890596689	0	0
21.294	1.03697246027134	0	0
21.296	1.066860345466	0	0
21.298	1.02143075997012	0	0
21.3	0.974805659066462	0	0
21.302	0.863622726142348	0	0
21.304	0.75124427781045	0	0
21.306	0.647234437333053	0	0
21.308	0.543224596855657	0	0
21.31	0.655603045187557	0	0
21.312	0.767981493519456	0	0
21.314	0.93176710438616	0	0
21.316	1.09674823066065	0	0
21.318	0.787109740044034	0	0
21.32	0.478666764835206	0	0
21.322	0.489426403505281	0	0
21.324	0.458343002902841	0	0
21.326	0.428455117708186	0	0
21.328	0.397371717105746	0	0
21.33	0.367483831911092	0	0
21.332	0.347160069978728	0	0
21.334	0.393785170882388	0	0
21.336	0.441605787193834	0	0
21.338	0.488230888097494	0	0
21.34	0.451169910456124	0	0
21.342	0.519314288699935	0	0
21.344	0.588654182351533	0	0
21.346	0.575503512865885	0	0
21.348	0.562352843380237	0	0
21.35	0.549202173894589	0	0
21.352	0.239563683277974	0	0
21.354	0.3495511007943	0	0
21.356	0.459538518310626	0	0
21.358	0.42128202526147	0	0
21.36	0.573112482050313	0	0
21.362	0.726138454246941	0	0
21.364	0.496599495951998	0	0
21.366	0.485839857281922	0	0
21.368	0.475080218611846	0	0
21.37	0.475080218611846	0	0
21.372	0.398567232513534	0	0
21.374	0.322054246415218	0	0
21.376	0.493012949728639	0	0
21.378	0.460734033718414	0	0
21.38	0.428455117708186	0	0
21.382	0.414108932814754	0	0
21.384	0.21565337512225	0	0
21.386	0.0183933328375334	0	0
21.388	0.406935840368036	0	0
21.39	0.447583364232766	0	0
21.392	0.487035372689709	0	0
21.394	0.527682896554438	0	0
21.396	0.512141196253218	0	0
21.398	0.497795011359784	0	0
21.4	0.482253311058564	0	0
21.402	0.200111674821031	0	0
21.404	0.127185234946075	0	0
21.406	0.0554543104789035	0	0
21.408	-0.0174721293960522	0	0
21.41	0.0650184337411933	0	0
21.412	0.148704512286225	0	0
21.414	0.0972973497514193	0	0
21.416	0.105665957605923	0	0
21.418	0.114034565460427	0	0
21.42	0.245541260316904	0	0
21.422	0.249127806540263	0	0
21.424	0.253909868171407	0	0
21.426	0.000460601720741397	0	0
21.428	0.0686049799645514	0	0
21.43	0.135553842800577	0	0
21.432	0.289775330404992	0	0
21.434	0.341182492939798	0	0
21.436	0.392589655474602	0	0
21.438	0.443996818009406	0	0
21.44	0.31846770019186	0	0
21.442	0.286188784181634	0	0
21.444	0.252714352763621	0	0
21.446	0.220435436753395	0	0
21.448	0.23119507542347	0	0
21.45	0.240759198685759	0	0
21.452	0.279015691734916	0	0
21.454	0.213262344306678	0	0
21.456	0.146313481470653	0	0
21.458	0.342378008347582	0	0
21.46	0.325640792638576	0	0
21.462	0.304121515298426	0	0
21.464	0.282602237958274	0	0
21.466	0.387807593843458	0	0
21.468	0.417695479038112	0	0
21.47	0.448778879640552	0	0
21.472	0.263473991433696	0	0
21.474	0.384221047620098	0	0
21.476	0.503772588398714	0	0
21.478	0.404544809552464	0	0
21.48	0.484644341874136	0	0
21.482	0.379438985988954	0	0
21.484	0.274233630103772	0	0
21.486	0.269451568472627	0	0
21.488	0.267060537657055	0	0
21.49	0.265865022249269	0	0
21.492	0.311294607745142	0	0
21.494	0.149900027694011	0	0
21.496	0.204893736452175	0	0
21.498	0.259887445210338	0	0
21.5	0.314881153968502	0	0
21.502	0.470298156980702	0	0
21.504	0.625715159992903	0	0
21.506	0.276624660919344	0	0
21.508	0.368679347318878	0	0
21.51	0.4619295491262	0	0
21.512	0.677122322527709	0	0
21.514	0.643647891109695	0	0
21.516	0.650820983556413	0	0
21.518	0.617346552138401	0	0
21.52	0.610173459691683	0	0
21.522	0.601804851837181	0	0
21.524	0.577894543681457	0	0
21.526	0.650820983556413	0	0
21.528	0.697446084460073	0	0
21.53	0.648429952740841	0	0
21.532	0.619737582953973	0	0
21.534	0.628106190808475	0	0
21.536	0.636474798662979	0	0
21.538	0.454756456679482	0	0
21.54	0.649625468148627	0	0
21.542	0.760808401072739	0	0
21.544	0.46790712616513	0	0
21.546	0.173810335849735	0	0
21.548	0.837321387171054	0	0
21.55	0.399762747921318	0	0
21.552	0.200111674821031	0	0
21.554	0.573112482050313	0	0
21.556	0.528878411962225	0	0
21.558	0.485839857281922	0	0
21.56	0.426064086892614	0	0
21.562	0.32444527723079	0	0
21.564	0.581481089904815	0	0
21.566	0.571916966642525	0	0
21.568	0.603000367244965	0	0
21.57	0.634083767847405	0	0
21.572	0.235977137054615	0	0
21.574	0.611368975099469	0	0
21.576	0.387807593843458	0	0
21.578	0.493012949728639	0	0
21.58	0.481057795650778	0	0
21.582	0.469102641572916	0	0
21.584	0.479862280242992	0	0
21.586	0.30890357692957	0	0
21.588	0.280211207142702	0	0
21.59	0.387807593843458	0	0
21.592	0.47747124942742	0	0
21.594	0.568330420419167	0	0
21.596	0.43682372556269	0	0
21.598	0.369874862726666	0	0
21.6	0.394980686290174	0	0
21.602	0.222826467568967	0	0
21.604	0.219239921345609	0	0
21.606	0.216848890530037	0	0
21.608	0.216848890530037	0	0
21.61	0.640061344886337	0	0
21.612	0.9628505049886	0	0
21.614	0.527682896554438	0	0
21.616	0.605391398060537	0	0
21.618	0.681904384158853	0	0
21.62	0.740484639140375	0	0
21.622	0.644843406517481	0	0
21.624	0.567134905011381	0	0
21.626	0.489426403505281	0	0
21.628	0.501381557583142	0	0
21.63	0.728529485062513	0	0
21.632	0.513336711661004	0	0
21.634	0.56115732797245	0	0
21.636	0.758417370257167	0	0
21.638	0.955677412541884	0	0
21.64	0.573112482050313	0	0
21.642	0.86003617991899	0	0
21.644	0.812215563607544	0	0
21.646	0.812215563607544	0	0
21.648	0.812215563607544	0	0
21.65	0.812215563607544	0	0
21.652	0.704619176906789	0	0
21.654	0.644843406517481	0	0
21.656	0.620933098361759	0	0
21.658	0.617346552138401	0	0
21.66	0.612564490507255	0	0
21.662	0.608977944283897	0	0
21.664	0.967632566619746	0	0
21.666	0.77635010137396	0	0
21.668	0.632888252439621	0	0
21.67	0.883946488074714	0	0
21.672	0.848081025841128	0	0
21.674	0.812215563607544	0	0
21.676	0.93176710438616	0	0
21.678	0.979587720697607	0	0
21.68	1.03936349108692	0	0
21.682	0.812215563607544	0	0
21.684	0.907856796230436	0	0
21.686	1.00349802885333	0	0
21.688	0.824170717685406	0	0
21.69	0.812215563607544	0	0
21.692	1.01545318293119	0	0
21.694	0.549202173894589	0	0
21.696	0.56115732797245	0	0
21.698	0.573112482050313	0	0
21.7	0.668753714673205	0	0
21.702	0.465516095349558	0	0
21.704	0.764394947296098	0	0
21.706	0.788305255451821	0	0
21.708	0.812215563607544	0	0
21.71	0.895901642152576	0	0
21.712	0.979587720697607	0	0
21.714	0.895901642152576	0	0
21.716	0.812215563607544	0	0
21.718	1.02740833700905	0	0
21.72	0.973610143658676	0	0
21.722	0.919811950308298	0	0
21.724	0.656798560595343	0	0
21.726	0.393785170882388	0	0
21.728	0.692664022828929	0	0
21.73	0.991542874775468	0	0
21.732	0.985565297736538	0	0
21.734	0.979587720697607	0	0
21.736	0.597022790206035	0	0
21.738	0.686686445789997	0	0
21.74	0.77635010137396	0	0
21.742	0.871991333996852	0	0
21.744	0.967632566619746	0	0
21.746	0.919811950308298	0	0
21.748	0.871991333996852	0	0
21.75	0.86003617991899	0	0
21.752	0.848081025841128	0	0
21.754	0.991542874775468	0	0
21.756	0.949699835502952	0	0
21.758	0.907856796230436	0	0
21.76	0.740484639140375	0	0
21.762	0.573112482050313	0	0
21.764	0.668753714673205	0	0
21.766	0.764394947296098	0	0
21.768	0.77635010137396	0	0
21.77	0.760808401072739	0	0
21.772	0.744071185363733	0	0
21.774	0.728529485062513	0	0
21.776	0.712987784761293	0	0
21.778	0.696250569052287	0	0
21.78	0.680708868751067	0	0
21.782	0.632888252439621	0	0
21.784	0.585067636128173	0	0
21.786	0.740484639140375	0	0
21.788	0.698641599867859	0	0
21.79	0.656798560595343	0	0
21.792	0.716574330984652	0	0
21.794	0.77635010137396	0	0
21.796	0.656798560595343	0	0
21.798	0.537247019816727	0	0
21.8	0.387807593843458	0	0
21.802	0.238368167870187	0	0
21.804	0.573112482050313	0	0
21.806	0.465516095349558	0	0
21.808	0.357919708648802	0	0
21.81	0.513336711661004	0	0
21.812	0.668753714673205	0	0
21.814	0.668753714673205	0	0
21.816	0.632888252439621	0	0
21.818	0.597022790206035	0	0
21.82	0.650820983556413	0	0
21.822	0.704619176906789	0	0
21.824	0.871991333996852	0	0
21.826	0.86003617991899	0	0
21.828	0.848081025841128	0	0
21.83	0.644843406517481	0	0
21.832	0.716574330984652	0	0
21.834	0.788305255451821	0	0
21.836	0.736898092917016	0	0
21.838	0.684295414974425	0	0
21.84	0.632888252439621	0	0
21.842	0.674731291712137	0	0
21.844	0.716574330984652	0	0
21.846	0.674731291712137	0	0
21.848	0.632888252439621	0	0
21.85	0.740484639140375	0	0
21.852	0.644843406517481	0	0
21.854	0.549202173894589	0	0
21.856	0.740484639140375	0	0
21.858	0.800260409529682	0	0
21.86	0.86003617991899	0	0
21.862	0.662776137634273	0	0
21.864	0.465516095349558	0	0
21.866	0.620933098361759	0	0
21.868	0.549202173894589	0	0
21.87	0.47747124942742	0	0
21.872	0.692664022828929	0	0
21.874	0.78232767841289	0	0
21.876	0.871991333996852	0	0
21.878	0.728529485062513	0	0
21.88	0.644843406517481	0	0
21.882	0.56115732797245	0	0
21.884	0.579090059089243	0	0
21.886	0.597022790206035	0	0
21.888	0.393785170882388	0	0
21.89	0.351942131609872	0	0
21.892	0.310099092337356	0	0
21.894	0.381830016804526	0	0
21.896	0.357919708648802	0	0
21.898	0.33400940049308	0	0
21.9	0.40574032496025	0	0
21.902	0.399762747921318	0	0
21.904	0.393785170882388	0	0
21.906	0.525291865738865	0	0
21.908	0.118816627091571	0	0
21.91	0.310099092337356	0	0
21.912	0.501381557583142	0	0
21.914	0.202502705636603	0	0
21.916	0.292166361220564	0	0
21.918	0.381830016804526	0	0
21.92	0.286188784181634	0	0
21.922	0.441605787193834	0	0
21.924	0.435628210154904	0	0
21.926	0.429650633115974	0	0
21.928	0.40574032496025	0	0
21.93	0.441605787193834	0	0
21.932	0.47747124942742	0	0
21.934	0.310099092337356	0	0
21.936	0.40574032496025	0	0
21.938	0.459538518310626	0	0
21.94	0.513336711661004	0	0
21.942	0.620933098361759	0	0
21.944	0.525291865738865	0	0
21.946	0.429650633115974	0	0
21.948	0.33400940049308	0	0
21.95	0.632888252439621	0	0
21.952	0.555179750933519	0	0
21.954	0.47747124942742	0	0
21.956	0.537247019816727	0	0
21.958	0.345964554570942	0	0
21.96	0.154682089325155	0	0
21.962	0.082951164857987	0	0
21.964	0.142726935247295	0	0
21.966	0.184569974519811	0	0
21.968	0.226413013792326	0	0
21.97	0.226413013792326	0	0
21.972	0.130771781169433	0	0
21.974	0.130771781169433	0	0
21.976	0.226413013792326	0	0
21.978	0.322054246415218	0	0
21.98	0.345964554570942	0	0
21.982	0.357919708648802	0	0
21.984	0.465516095349558	0	0
21.986	0.537247019816727	0	0
21.988	0.608977944283897	0	0
21.99	0.40574032496025	0	0
21.992	0.47747124942742	0	0
21.994	0.501381557583142	0	0
21.996	0.447583364232766	0	0
21.998	0.393785170882388	0	0
22	0.573112482050313	0	0
22.002	0.501381557583142	0	0
22.004	0.417695479038112	0	0
22.006	0.48344882646635	0	0
22.008	0.549202173894589	0	0
22.01	0.47747124942742	0	0
22.012	0.465516095349558	0	0
22.014	0.298143938259494	0	0
22.016	0.322054246415218	0	0
22.018	0.345964554570942	0	0
22.02	0.728529485062513	0	0
22.022	0.573112482050313	0	0
22.024	0.752439793218236	0	0
22.026	0.620933098361759	0	0
22.028	0.662776137634273	0	0
22.03	0.704619176906789	0	0
22.032	0.549202173894589	0	0
22.034	0.56115732797245	0	0
22.036	0.788305255451821	0	0
22.038	0.579090059089243	0	0
22.04	0.369874862726666	0	0
22.042	0.429650633115974	0	0
22.044	0.214457859714463	0	0
22.046	0.716574330984652	0	0
22.048	0.543224596855657	0	0
22.05	0.369874862726666	0	0
22.052	0.274233630103772	0	0
22.054	0.393785170882388	0	0
22.056	0.429650633115974	0	0
22.058	0.447583364232766	0	0
22.06	0.465516095349558	0	0
22.062	0.441605787193834	0	0
22.064	0.537247019816727	0	0
22.066	0.441605787193834	0	0
22.068	0.453560941271696	0	0
22.07	0.465516095349558	0	0
22.072	0.585067636128173	0	0
22.074	0.381830016804526	0	0
22.076	0.40574032496025	0	0
22.078	0.441605787193834	0	0
22.08	0.489426403505281	0	0
22.082	0.435628210154904	0	0
22.084	0.381830016804526	0	0
22.086	0.345964554570942	0	0
22.088	0.310099092337356	0	0
22.09	0.56115732797245	0	0
22.092	0.501381557583142	0	0
22.094	0.644843406517481	0	0
22.096	0.573112482050313	0	0
22.098	0.501381557583142	0	0
22.1	0.40574032496025	0	0
22.102	0.668753714673205	0	0
22.104	0.644843406517481	0	0
22.106	0.788305255451821	0	0
22.108	0.429650633115974	0	0
22.11	0.501381557583142	0	0
22.112	0.662776137634273	0	0
22.114	0.824170717685406	0	0
22.116	0.489426403505281	0	0
22.118	0.800260409529682	0	0
22.12	0.824170717685406	0	0
22.122	0.991542874775468	0	0
22.124	0.93176710438616	0	0
22.126	0.949699835502952	0	0
22.128	0.967632566619746	0	0
22.13	1.00349802885333	0	0
22.132	0.907856796230436	0	0
22.134	0.728529485062513	0	0
22.136	0.871991333996852	0	0
22.138	0.597022790206035	0	0
22.14	0.656798560595343	0	0
22.142	0.543224596855657	0	0
22.144	0.429650633115974	0	0
22.146	0.979587720697607	0	0
22.148	0.692664022828929	0	0
22.15	0.082951164857987	0	0
22.152	0.106861473013709	0	0
22.154	0.190547551558741	0	0
22.156	0.0650184337411933	0	0
22.158	-0.0605106840763525	0	0
22.16	-0.132241608543524	0	0
22.162	0.130771781169433	0	0
22.164	0.345964554570942	0	0
22.166	0.310099092337356	0	0
22.168	0.453560941271696	0	0
22.17	0.369874862726666	0	0
22.172	0.399762747921318	0	0
22.174	0.429650633115974	0	0
22.176	0.459538518310626	0	0
22.178	0.489426403505281	0	0
22.18	0.519314288699935	0	0
22.182	0.549202173894589	0	0
22.184	0.47747124942742	0	0
22.186	0.417695479038112	0	0
22.188	0.47747124942742	0	0
22.19	0.393785170882388	0	0
22.192	0.620933098361759	0	0
22.194	0.298143938259494	0	0
22.196	0.322054246415218	0	0
22.198	0.585067636128173	0	0
22.2	0.465516095349558	0	0
22.202	0.441605787193834	0	0
22.204	0.453560941271696	0	0
22.206	0.465516095349558	0	0
22.208	0.360310739464376	0	0
22.21	0.408131355775822	0	0
22.212	0.35911522405659	0	0
22.214	0.430846148523758	0	0
22.216	0.56115732797245	0	0
22.218	0.49899052676757	0	0
22.22	0.344769039163154	0	0
22.222	0.430846148523758	0	0
22.224	0.284993268773847	0	0
22.226	0.258691929802552	0	0
22.228	0.196525128597671	0	0
22.23	0.133162811985005	0	0
22.232	0.0709960107801251	0	0
22.234	0.108056988421495	0	0
22.236	0.234781621646829	0	0
22.238	0.067409464556767	0	0
22.24	0.213262344306678	0	0
22.242	0.192938582374313	0	0
22.244	0.182178943704239	0	0
22.246	0.0351305485465394	0	0
22.248	0.164246212587445	0	0
22.25	0.264669506841482	0	0
22.252	0.0339350331387534	0	0
22.254	0.128380750353861	0	0
22.256	0.264669506841482	0	0
22.258	0.338791462124224	0	0
22.26	0.375852439765596	0	0
22.262	0.239563683277974	0	0
22.264	0.125989719538287	0	0
22.266	0.320858731007432	0	0
22.268	0.247932291132476	0	0
22.27	0.0841466802657714	0	0
22.272	0.0638229183334073	0	0
22.274	0.108056988421495	0	0
22.276	0.21565337512225	0	0
22.278	0.191743066966527	0	0
22.28	0.122403173314929	0	0
22.282	0.289775330404992	0	0
22.284	0.429650633115974	0	0
22.286	0.201307190228817	0	0
22.288	0.165441727995231	0	0
22.29	0.229999560015684	0	0
22.292	0.383025532212312	0	0
22.294	0.305317030706212	0	0
22.296	0.404544809552464	0	0
22.298	0.354333162425444	0	0
22.3	0.228804044607898	0	0
22.302	0.214457859714463	0	0
22.304	0.152291058509583	0	0
22.306	0.37107037813445	0	0
22.308	0.476275734019633	0	0
22.31	0.131967296577219	0	0
22.312	0.244345744909118	0	0
22.314	-0.0473600145907045	0	0
22.316	0.33400940049308	0	0
22.318	0.252714352763621	0	0
22.32	0.0136112712063893	0	0
22.322	0.191743066966527	0	0
22.324	0.298143938259494	0	0
22.326	0.300534969075067	0	0
22.328	0.504968103806501	0	0
22.33	0.494208465136426	0	0
22.332	0.48344882646635	0	0
22.334	0.167832758810803	0	0
22.336	0.397371717105746	0	0
22.338	0.214457859714463	0	0
22.34	0.329227338861934	0	0
22.342	0.368679347318878	0	0
22.344	0.408131355775822	0	0
22.346	0.29694842285171	0	0
22.348	-0.159738462922604	0	0
22.35	0.0889287418969171	0	0
22.352	0.167832758810803	0	0
22.354	0.24673677572469	0	0
22.356	0.175005851257521	0	0
22.358	0.0327395177309674	0	0
22.36	0.210871313491106	0	0
22.362	0.389003109251244	0	0
22.364	0.403349294144678	0	0
22.366	0.351942131609872	0	0
22.368	0.583872120720387	0	0
22.37	0.447583364232766	0	0
22.372	0.310099092337356	0	0
22.374	0.741680154548161	0	0
22.376	0.702228146091217	0	0
22.378	0.663971653042061	0	0
22.38	0.624519644585117	0	0
22.382	0.400958263329106	0	0
22.384	0.406935840368036	0	0
22.386	0.455951972087268	0	0
22.388	0.506163619214287	0	0
22.39	0.415304448222538	0	0
22.392	0.663971653042061	0	0
22.394	0.562352843380237	0	0
22.396	0.459538518310626	0	0
22.398	0.294557392036136	0	0
22.4	0.570721451234739	0	0
22.402	0.623324129177331	0	0
22.404	0.675926807119921	0	0
22.406	0.493012949728639	0	0
22.408	0.532464958185582	0	0
22.41	0.289775330404992	0	0
22.412	0.569525935826953	0	0
22.414	0.849276541248916	0	0
22.416	0.28738429958942	0	0
22.418	0.496599495951998	0	0
22.42	0.512141196253218	0	0
22.422	0.528878411962225	0	0
22.424	0.33400940049308	0	0
22.426	0.111643534644855	0	0
22.428	0.145117966062867	0	0
22.43	0.177396882073093	0	0
22.432	0.0578453412944772	0	0
22.434	0.122403173314929	0	0
22.436	0.122403173314929	0	0
22.438	0.122403173314929	0	0
22.44	0.268256053064842	0	0
22.442	0.363897285687734	0	0
22.444	0.0889287418969171	0	0
22.446	0.131967296577219	0	0
22.448	0.175005851257521	0	0
22.45	0.267060537657055	0	0
22.452	0.202502705636603	0	0
22.454	0.263473991433696	0	0
22.456	0.325640792638576	0	0
22.458	0.0769735878190552	0	0
22.46	0.198916159413243	0	0
22.462	0.203698221044389	0	0
22.464	0.208480282675533	0	0
22.466	-0.0509465608140642	0	0
22.468	0.185765489927595	0	0
22.47	0.0458901872166153	0	0
22.472	0.0650184337411933	0	0
22.474	0.0841466802657714	0	0
22.476	0.331618369677508	0	0
22.478	0.387807593843458	0	0
22.48	0.406935840368036	0	0
22.482	0.426064086892614	0	0
22.484	0.56115732797245	0	0
22.486	0.447583364232766	0	0
22.488	0.438019240970476	0	0
22.49	0.304121515298426	0	0
22.492	0.171419305034163	0	0
22.494	0.680708868751067	0	0
22.496	0.342378008347582	0	0
22.498	0.439214756378262	0	0
22.5	0.536051504408941	0	0
22.502	0.484644341874136	0	0
22.504	0.348355585386514	0	0
22.506	0.34357352375537	0	0
22.508	0.445192333417194	0	0
22.51	0.546811143079017	0	0
22.512	0.387807593843458	0	0
22.514	0.580285574497029	0	0
22.516	0.552788720117947	0	0
22.518	0.525291865738865	0	0
22.52	0.244345744909118	0	0
22.522	-0.0366003759206303	0	0
22.524	0.34357352375537	0	0
22.526	0.300534969075067	0	0
22.528	0.258691929802552	0	0
22.53	0.265865022249269	0	0
22.532	0.273038114695986	0	0
22.534	0.35552867783323	0	0
22.536	0.439214756378262	0	0
22.538	0.0566498258866911	0	0
22.54	0.314881153968502	0	0
22.542	0.0686049799645514	0	0
22.544	0.0733870415956971	0	0
22.546	0.0781691032268412	0	0
22.548	0.250323321948049	0	0
22.55	-0.122677485281234	0	0
22.552	-0.0892030538632203	0	0
22.554	-0.0557286224452083	0	0
22.556	0.191743066966527	0	0
22.558	0.40574032496025	0	0
22.56	0.112839050052639	0	0
22.562	-0.0102990369493345	0	0
22.564	-0.132241608543524	0	0
22.566	0.197720644005458	0	0
22.568	-0.111917846611158	0	0
22.57	0.00165611712852743	0	0
22.572	0.116425596275999	0	0
22.574	0.0626274029256213	0	0
22.576	-0.0915940846787924	0	0
22.578	-0.20158150219512	0	0
22.58	-0.0186676448038367	0	0
22.582	0.164246212587445	0	0
22.584	0.103274926790351	0	0
22.586	0.195329613189885	0	0
22.588	0.208480282675533	0	0
22.59	0.221630952161181	0	0
22.592	0.234781621646829	0	0
22.594	0.356724193241018	0	0
22.596	0.39617620169796	0	0
22.598	0.357919708648802	0	0
22.6	0.289775330404992	0	0
22.602	0.220435436753395	0	0
22.604	0.197720644005458	0	0
22.606	0.384221047620098	0	0
22.608	0.491817434320853	0	0
22.61	0.317272184784074	0	0
22.612	0.142726935247295	0	0
22.614	0.347160069978728	0	0
22.616	0.455951972087268	0	0
22.618	0.326836308046362	0	0
22.62	0.197720644005458	0	0
22.622	0.220435436753395	0	0
22.624	0.286188784181634	0	0
22.626	0.188156520743169	0	0
22.628	0.304121515298426	0	0
22.63	0.418890994445898	0	0
22.632	0.435628210154904	0	0
22.634	0.38063450139674	0	0
22.636	0.445192333417194	0	0
22.638	0.282602237958274	0	0
22.64	0.120012142499357	0	0
22.642	0.599413821021607	0	0
22.644	0.257496414394766	0	0
22.646	0.30292599989064	0	0
22.648	0.348355585386514	0	0
22.65	0.394980686290174	0	0
22.652	0.440410271786048	0	0
22.654	0.485839857281922	0	0
22.656	0.354333162425444	0	0
22.658	0.475080218611846	0	0
22.66	0.595827274798249	0	0
22.662	0.716574330984652	0	0
22.664	0.620933098361759	0	0
22.666	0.525291865738865	0	0
22.668	0.764394947296098	0	0
22.67	0.369874862726666	0	0
22.672	0.728529485062513	0	0
22.674	0.608977944283897	0	0
22.676	0.77635010137396	0	0
22.678	0.698641599867859	0	0
22.68	0.620933098361759	0	0
22.682	0.740484639140375	0	0
22.684	0.417695479038112	0	0
22.686	0.955677412541884	0	0
22.688	0.866013756957922	0	0
22.69	0.77635010137396	0	0
22.692	0.525291865738865	0	0
22.694	0.47747124942742	0	0
22.696	0.250323321948049	0	0
22.698	0.441605787193834	0	0
22.7	0.93176710438616	0	0
22.702	0.33400940049308	0	0
22.704	0.704619176906789	0	0
22.706	0.752439793218236	0	0
22.708	0.668753714673205	0	0
22.71	0.662776137634273	0	0
22.712	0.656798560595343	0	0
22.714	0.614955521322827	0	0
22.716	0.573112482050313	0	0
22.718	0.33998697753201	0	0
22.72	0.106861473013709	0	0
22.722	0.322054246415218	0	0
22.724	0.345964554570942	0	0
22.726	0.214457859714463	0	0
22.728	0.429650633115974	0	0
22.73	0.489426403505281	0	0
22.732	0.357919708648802	0	0
22.734	0.501381557583142	0	0
22.736	0.597022790206035	0	0
22.738	0.501381557583142	0	0
22.74	0.495403980544212	0	0
22.742	0.489426403505281	0	0
22.744	0.417695479038112	0	0
22.746	0.537247019816727	0	0
22.748	0.40574032496025	0	0
22.75	0.250323321948049	0	0
22.752	0.56115732797245	0	0
22.754	0.471493672388489	0	0
22.756	0.381830016804526	0	0
22.758	0.489426403505281	0	0
22.76	0.788305255451821	0	0
22.762	0.656798560595343	0	0
22.764	0.525291865738865	0	0
22.766	0.393785170882388	0	0
22.768	0.728529485062513	0	0
22.77	0.650820983556413	0	0
22.772	0.573112482050313	0	0
22.774	0.441605787193834	0	0
22.776	0.238368167870187	0	0
22.778	0.366288316503306	0	0
22.78	0.493012949728639	0	0
22.782	0.620933098361759	0	0
22.784	0.417695479038112	0	0
22.786	0.387807593843458	0	0
22.788	0.357919708648802	0	0
22.79	0.740484639140375	0	0
22.792	0.93176710438616	0	0
22.794	0.907856796230436	0	0
22.796	0.883946488074714	0	0
22.798	0.728529485062513	0	0
22.8	0.824170717685406	0	0
22.802	0.866013756957922	0	0
22.804	0.907856796230436	0	0
22.806	0.77635010137396	0	0
22.808	0.716574330984652	0	0
22.81	0.806237986568613	0	0
22.812	0.895901642152576	0	0
22.814	1.05131864516478	0	0
22.816	0.824170717685406	0	0
22.818	0.866013756957922	0	0
22.82	0.907856796230436	0	0
22.822	0.190547551558741	0	0
22.824	0.453560941271696	0	0
22.826	0.531269442777797	0	0
22.828	0.608977944283897	0	0
22.83	0.429650633115974	0	0
22.832	0.453560941271696	0	0
22.834	0.543224596855657	0	0
22.836	0.632888252439621	0	0
22.838	0.106861473013709	0	0
22.84	0.322054246415218	0	0
22.842	0.238368167870187	0	0
22.844	0.154682089325155	0	0
22.846	0.0949063189358472	0	0
22.848	0.0709960107801251	0	0
22.85	0.202502705636603	0	0
22.852	0.0351305485465394	0	0
22.854	0.100883895974779	0	0
22.856	0.166637243403017	0	0
22.858	0.118816627091571	0	0
22.86	0.214457859714463	0	0
22.862	0.393785170882388	0	0
22.864	0.250323321948049	0	0
22.866	0.381830016804526	0	0
22.868	0.453560941271696	0	0
22.87	0.363897285687734	0	0
22.872	0.274233630103772	0	0
22.874	0.513336711661004	0	0
22.876	0.513336711661004	0	0
